traffic_id,traffic_date,partner_id,sessions,add_to_cart,checkout_started,conversions
31308,2026-02-07,PT00043,2500,1279,804,211
31309,2026-02-08,PT00043,2565,1506,1091,351
31310,2026-02-09,PT00043,3155,1860,1337,369
31311,2026-02-10,PT00043,2121,1082,780,181
31312,2026-02-11,PT00043,2697,1520,898,290
31313,2026-02-12,PT00043,2970,1630,1029,276
31314,2026-02-13,PT00043,2518,1328,749,260
31315,2026-02-14,PT00043,1743,891,525,145
31316,2026-02-15,PT00043,2225,1048,723,219
31317,2026-02-16,PT00043,2490,1378,804,241
31318,2026-02-17,PT00043,1892,999,627,169
31319,2026-02-18,PT00043,1979,935,648,149
31320,2026-02-19,PT00043,1873,1100,641,164
31321,2026-02-20,PT00043,2104,1273,710,191
31322,2026-02-21,PT00043,2096,1326,907,240
31323,2026-02-22,PT00043,2467,1229,748,249
31324,2026-02-23,PT00043,2402,1361,767,243
31325,2026-02-24,PT00043,1583,840,491,112
31326,2026-02-25,PT00043,2125,1140,777,222
31327,2026-02-26,PT00043,2741,1405,958,265
31328,2026-02-27,PT00043,1634,879,527,142
31329,2026-02-28,PT00043,2146,1293,934,350
31330,2026-03-01,PT00043,2368,1176,824,261
31331,2026-03-02,PT00043,3182,1836,1223,402
31332,2026-03-03,PT00043,1653,946,595,151
31333,2026-03-04,PT00043,1884,1105,730,153
31334,2026-03-05,PT00043,2220,1400,1007,301
31335,2026-03-06,PT00043,2369,1391,970,229
31336,2026-03-07,PT00043,1327,677,420,111
31337,2026-03-08,PT00043,2052,1142,680,221
31338,2026-03-09,PT00043,2638,1318,817,314
31339,2026-03-10,PT00043,2762,1468,984,196
31340,2026-03-11,PT00043,2562,1246,723,175
31341,2026-03-12,PT00043,2065,1069,644,204
31342,2026-03-13,PT00043,2207,1430,964,261
31343,2026-03-14,PT00043,1482,994,629,148
31344,2026-03-15,PT00043,2256,1268,862,263
31345,2026-03-16,PT00043,2284,1246,784,215
31346,2026-03-17,PT00043,1953,1248,877,259
31347,2026-03-18,PT00043,2265,1224,829,262
31348,2026-03-19,PT00043,1851,916,647,140
31349,2026-03-20,PT00043,2031,1090,680,186
31350,2026-03-21,PT00043,2020,1090,753,237
31351,2026-03-22,PT00043,2418,1520,1056,274
31352,2026-03-23,PT00043,2618,1468,1006,384
31353,2026-03-24,PT00043,1895,1044,694,226
31354,2026-03-25,PT00043,2975,1731,988,316
31355,2026-03-26,PT00043,1607,935,519,190
31356,2026-03-27,PT00043,1874,982,663,170
31357,2026-03-28,PT00043,3313,1942,1213,317
31358,2026-03-29,PT00043,2690,1486,1046,285
31359,2026-03-30,PT00043,2281,1395,993,318
31360,2026-03-31,PT00043,2524,1526,853,260
31361,2026-04-01,PT00043,2829,1400,926,308
31362,2026-04-02,PT00043,1916,1012,595,164
31363,2026-04-03,PT00043,2257,1214,795,247
31364,2026-04-04,PT00043,2285,1272,920,267
31365,2026-04-05,PT00043,1885,900,583,157
31366,2026-04-06,PT00043,1947,998,718,273
31367,2026-04-07,PT00043,2178,1121,729,244
31368,2026-04-08,PT00043,2194,1309,750,161
31369,2026-04-09,PT00043,2525,1201,767,171
31370,2026-04-10,PT00043,2111,1217,905,266
31371,2026-04-11,PT00043,2108,1086,689,222
31372,2026-04-12,PT00043,2563,1595,1100,338
31373,2026-04-13,PT00043,2663,1575,1157,461
31374,2026-04-14,PT00043,1143,743,470,151
31375,2026-04-15,PT00043,2824,1575,1174,249
31376,2026-04-16,PT00043,2158,1081,701,208
31377,2026-04-17,PT00043,2274,1296,923,352
31378,2026-04-18,PT00043,2171,1228,828,192
31379,2026-04-19,PT00043,2089,1012,628,112
31380,2026-04-20,PT00043,2976,1651,1216,352
31381,2026-04-21,PT00043,2939,1414,827,281
31382,2026-04-22,PT00043,2238,1332,740,213
31383,2026-04-23,PT00043,2122,1192,672,217
31384,2026-04-24,PT00043,2182,886,620,210
31385,2026-04-25,PT00043,1940,1017,762,317
31386,2026-04-26,PT00043,2102,1249,861,168
31387,2026-04-27,PT00043,2680,1441,1072,298
31388,2026-04-28,PT00043,1949,1080,738,250
31389,2026-04-29,PT00043,2560,1385,761,280
31390,2026-04-30,PT00043,1929,1027,674,176
31391,2024-05-01,PT00044,9145,4035,2898,841
31392,2024-05-02,PT00044,7068,3769,2249,361
31393,2024-05-03,PT00044,9741,5051,3691,1278
31394,2024-05-04,PT00044,8162,4108,2896,858
31395,2024-05-05,PT00044,9782,5416,3061,733
31396,2024-05-06,PT00044,11969,7055,4217,1218
31397,2024-05-07,PT00044,7705,3717,2435,941
31398,2024-05-08,PT00044,8663,4817,3330,1224
31399,2024-05-09,PT00044,9231,4577,3188,948
31400,2024-05-10,PT00044,10211,4782,3088,864
31401,2024-05-11,PT00044,7613,4306,3053,633
31402,2024-05-12,PT00044,10113,5881,3518,1035
31403,2024-05-13,PT00044,7010,3084,2248,680
31404,2024-05-14,PT00044,5456,2757,1757,516
31405,2024-05-15,PT00044,7161,3439,1951,491
31406,2024-05-16,PT00044,7781,4055,2972,954
31407,2024-05-17,PT00044,3677,1816,1346,426
31408,2024-05-18,PT00044,8020,4665,3044,874
31409,2024-05-19,PT00044,8455,4042,2224,740
31410,2024-05-20,PT00044,5731,2398,1351,346
31411,2024-05-21,PT00044,7798,4048,2818,683
31412,2024-05-22,PT00044,8476,3826,2697,688
31413,2024-05-23,PT00044,10507,4478,3266,786
31414,2024-05-24,PT00044,8179,3978,2830,753
31415,2024-05-25,PT00044,7186,3594,2665,856
31416,2024-05-26,PT00044,5227,2594,1435,417
31417,2024-05-27,PT00044,7259,3388,2376,642
31418,2024-05-28,PT00044,7258,4005,2432,728
31419,2024-05-29,PT00044,7453,3728,2295,832
31420,2024-05-30,PT00044,5335,2261,1539,401
31421,2024-05-31,PT00044,8139,3479,1941,601
31422,2024-06-01,PT00044,9493,4638,2561,640
31423,2024-06-02,PT00044,8582,4341,3239,900
31424,2024-06-03,PT00044,9178,4397,3215,1004
31425,2024-06-04,PT00044,4939,2318,1538,306
31426,2024-06-05,PT00044,8778,4003,2308,638
31427,2024-06-06,PT00044,4577,2095,1358,374
31428,2024-06-07,PT00044,6635,3782,2587,779
31429,2024-06-08,PT00044,8380,4330,3061,728
31430,2024-06-09,PT00044,9777,4663,3082,1111
31431,2024-06-10,PT00044,6930,3615,2010,572
31432,2024-06-11,PT00044,5628,2603,1641,598
31433,2024-06-12,PT00044,6165,3094,1957,561
31434,2024-06-13,PT00044,7787,3158,1852,416
31435,2024-06-14,PT00044,7475,3508,2551,880
31436,2024-06-15,PT00044,9232,3660,2692,799
31437,2024-06-16,PT00044,7477,3682,2538,478
31438,2024-06-17,PT00044,9282,4830,3140,939
31439,2024-06-18,PT00044,5378,2510,1463,296
31440,2024-06-19,PT00044,6850,3614,2232,604
31441,2024-06-20,PT00044,7297,3218,1775,435
31442,2024-06-21,PT00044,6543,3198,2375,645
31443,2024-06-22,PT00044,10487,5086,3399,1199
31444,2024-06-23,PT00044,9310,4950,2973,790
31445,2024-06-24,PT00044,8271,3458,2424,746
31446,2024-06-25,PT00044,7796,5045,3230,741
31447,2024-06-26,PT00044,6831,3699,2756,798
31448,2024-06-27,PT00044,8364,4001,2728,842
31449,2024-06-28,PT00044,11208,5154,3214,1146
31450,2024-06-29,PT00044,6392,3074,1974,620
31451,2024-06-30,PT00044,11332,5398,2995,838
31452,2024-07-01,PT00044,8043,3618,2014,605
31453,2024-07-02,PT00044,9498,5021,3264,1574
31454,2024-07-03,PT00044,8116,4306,2875,823
31455,2024-07-04,PT00044,10447,4995,3590,1453
31456,2024-07-05,PT00044,9142,4773,3048,1402
31457,2024-07-06,PT00044,7108,3253,2285,769
31458,2024-07-07,PT00044,5003,2541,1731,437
31459,2024-07-08,PT00044,6397,3216,2260,512
31460,2024-07-09,PT00044,9838,5009,3210,1042
31461,2024-07-10,PT00044,6627,3262,2213,667
31462,2024-07-11,PT00044,8110,3519,2254,727
31463,2024-07-12,PT00044,10515,4129,2326,866
31464,2024-07-13,PT00044,6679,2364,1309,382
31465,2024-07-14,PT00044,9887,5426,3456,673
31466,2024-07-15,PT00044,4518,2292,1696,521
31467,2024-07-16,PT00044,7553,4674,3374,1018
31468,2024-07-17,PT00044,8108,3932,2239,806
31469,2024-07-18,PT00044,10064,4594,2874,817
31470,2024-07-19,PT00044,9957,4796,2657,536
31471,2024-07-20,PT00044,7809,4961,3572,970
31472,2024-07-21,PT00044,9536,4857,2966,905
31473,2024-07-22,PT00044,8599,4565,2978,943
31474,2024-07-23,PT00044,9667,5074,2982,1142
31475,2024-07-24,PT00044,7415,3577,2398,594
31476,2024-07-25,PT00044,5487,3017,1964,663
31477,2024-07-26,PT00044,8540,4675,3498,1288
31478,2024-07-27,PT00044,8485,4524,2959,774
31479,2024-07-28,PT00044,7020,3829,2478,700
31480,2024-07-29,PT00044,8730,4424,2484,937
31481,2024-07-30,PT00044,8879,3579,2274,569
31482,2024-07-31,PT00044,7498,3545,2599,784
31483,2024-08-01,PT00044,6137,3768,2629,766
31484,2024-08-02,PT00044,8060,3671,2418,544
31485,2024-08-03,PT00044,8706,3656,2350,753
31486,2024-08-04,PT00044,8093,3680,2250,910
31487,2024-08-05,PT00044,8381,3713,2458,524
31488,2024-08-06,PT00044,6991,3469,2504,771
31489,2024-08-07,PT00044,7109,3543,2047,652
31490,2024-08-08,PT00044,6301,3533,2305,679
31491,2024-08-09,PT00044,8250,3956,2724,939
31492,2024-08-10,PT00044,9985,4499,3106,944
31493,2024-08-11,PT00044,3315,1634,1012,368
31494,2024-08-12,PT00044,5005,2488,1463,425
31495,2024-08-13,PT00044,5368,2562,1546,433
31496,2024-08-14,PT00044,8144,4700,3502,1297
31497,2024-08-15,PT00044,7664,3920,2790,875
31498,2024-08-16,PT00044,8433,3690,2270,798
31499,2024-08-17,PT00044,8846,4271,2429,622
31500,2024-08-18,PT00044,6275,3260,2199,550
31501,2024-08-19,PT00044,6917,3281,1869,521
31502,2024-08-20,PT00044,9932,4164,2591,732
31503,2024-08-21,PT00044,9994,5376,3123,925
31504,2024-08-22,PT00044,8993,5330,2997,994
31505,2024-08-23,PT00044,9159,4828,3061,838
31506,2024-08-24,PT00044,5720,2990,2049,701
31507,2024-08-25,PT00044,10301,4094,2573,882
31508,2024-08-26,PT00044,9119,4632,2856,820
31509,2024-08-27,PT00044,7798,3929,2793,890
31510,2024-08-28,PT00044,7693,3558,2577,846
31511,2024-08-29,PT00044,6682,3699,2215,647
31512,2024-08-30,PT00044,8981,4801,2971,856
31513,2024-08-31,PT00044,4379,2116,1372,419
31514,2024-09-01,PT00044,10771,5904,3990,1309
31515,2024-09-02,PT00044,7697,3877,2379,847
31516,2024-09-03,PT00044,9819,4678,3402,1199
31517,2024-09-04,PT00044,7494,3103,1782,423
31518,2024-09-05,PT00044,6633,3676,2602,968
31519,2024-09-06,PT00044,12020,6111,4381,1437
31520,2024-09-07,PT00044,3880,1652,981,323
31521,2024-09-08,PT00044,8411,3948,2323,1023
31522,2024-09-09,PT00044,10155,5677,3915,748
31523,2024-09-10,PT00044,7471,3850,2296,526
31524,2024-09-11,PT00044,7020,3328,2016,736
31525,2024-09-12,PT00044,6023,3772,2428,732
31526,2024-09-13,PT00044,7788,3799,2128,575
31527,2024-09-14,PT00044,5127,2852,1777,455
31528,2024-09-15,PT00044,9416,4878,2753,812
31529,2024-09-16,PT00044,9122,4285,3210,780
31530,2024-09-17,PT00044,8612,3591,2592,850
31531,2024-09-18,PT00044,8591,4353,2499,758
31532,2024-09-19,PT00044,10032,5566,4090,974
31533,2024-09-20,PT00044,6642,3234,2082,610
31534,2024-09-21,PT00044,5550,2989,1834,412
31535,2024-09-22,PT00044,8634,4392,2845,634
31536,2024-09-23,PT00044,10418,4335,2697,622
31537,2024-09-24,PT00044,6390,3092,1747,586
31538,2024-09-25,PT00044,7859,3769,2152,762
31539,2024-09-26,PT00044,8564,4194,3041,962
31540,2024-09-27,PT00044,10928,5798,3713,1177
31541,2024-09-28,PT00044,7782,4172,2541,564
31542,2024-09-29,PT00044,8041,3763,2603,670
31543,2024-09-30,PT00044,8214,4466,3002,926
31544,2024-10-01,PT00044,7172,3907,2279,600
31545,2024-10-02,PT00044,6245,3355,2238,552
31546,2024-10-03,PT00044,8860,3955,2649,606
31547,2024-10-04,PT00044,10734,5367,3795,1151
31548,2024-10-05,PT00044,7744,3993,2244,707
31549,2024-10-06,PT00044,11751,5097,3811,1131
31550,2024-10-07,PT00044,8719,4404,2729,444
31551,2024-10-08,PT00044,7676,3417,2240,614
31552,2024-10-09,PT00044,11570,6416,4002,1186
31553,2024-10-10,PT00044,8382,3213,1953,621
31554,2024-10-11,PT00044,9024,5199,3071,979
31555,2024-10-12,PT00044,7941,4735,3195,979
31556,2024-10-13,PT00044,6585,3030,2250,676
31557,2024-10-14,PT00044,8845,4468,2787,828
31558,2024-10-15,PT00044,9305,4305,2658,626
31559,2024-10-16,PT00044,9620,3809,2143,731
31560,2024-10-17,PT00044,8469,4100,2570,794
31561,2024-10-18,PT00044,8372,4431,2669,833
31562,2024-10-19,PT00044,7297,3399,2210,486
31563,2024-10-20,PT00044,11491,6203,3877,1030
31564,2024-10-21,PT00044,8648,4900,3511,1254
31565,2024-10-22,PT00044,13241,6779,4168,1455
31566,2024-10-23,PT00044,7164,3196,2320,641
31567,2024-10-24,PT00044,7077,3846,2310,765
31568,2024-10-25,PT00044,8942,4585,3105,1082
31569,2024-10-26,PT00044,7445,3143,2305,708
31570,2024-10-27,PT00044,8052,4835,3038,1091
31571,2024-10-28,PT00044,8368,4025,2515,806
31572,2024-10-29,PT00044,6311,3020,1883,456
31573,2024-10-30,PT00044,8759,4139,2343,709
31574,2024-10-31,PT00044,10587,5109,3660,1403
31575,2024-11-01,PT00044,5426,2633,1723,391
31576,2024-11-02,PT00044,7857,3430,2451,497
31577,2024-11-03,PT00044,9553,4643,3341,1194
31578,2024-11-04,PT00044,6809,3894,2261,766
31579,2024-11-05,PT00044,9238,5259,3720,1229
31580,2024-11-06,PT00044,9064,4718,2815,903
31581,2024-11-07,PT00044,11790,5400,3885,1155
31582,2024-11-08,PT00044,6987,2689,1782,419
31583,2024-11-09,PT00044,9146,4720,3443,1075
31584,2024-11-10,PT00044,6437,2950,1973,608
31585,2024-11-11,PT00044,6138,3368,2282,776
31586,2024-11-12,PT00044,7341,3621,2208,828
31587,2024-11-13,PT00044,8705,4341,3084,856
31588,2024-11-14,PT00044,6475,3177,1811,631
31589,2024-11-15,PT00044,4984,2374,1763,662
31590,2024-11-16,PT00044,6841,3738,2224,720
31591,2024-11-17,PT00044,10355,5465,3212,1220
31592,2024-11-18,PT00044,10254,4792,3521,1390
31593,2024-11-19,PT00044,7645,3363,2177,760
31594,2024-11-20,PT00044,9002,4920,3684,804
31595,2024-11-21,PT00044,6602,3851,2416,763
31596,2024-11-22,PT00044,7156,3923,2279,645
31597,2024-11-23,PT00044,7808,3529,2149,702
31598,2024-11-24,PT00044,9407,5094,3475,1120
31599,2024-11-25,PT00044,5865,3042,2159,583
31600,2024-11-26,PT00044,7817,4140,2775,849
31601,2024-11-27,PT00044,8940,4329,3157,997
31602,2024-11-28,PT00044,8224,3980,2711,680
31603,2024-11-29,PT00044,10111,5533,3531,1598
31604,2024-11-30,PT00044,7118,3465,2557,1105
31605,2024-12-01,PT00044,10688,5993,4443,1468
31606,2024-12-02,PT00044,7636,3135,2136,639
31607,2024-12-03,PT00044,5233,2507,1694,585
31608,2024-12-04,PT00044,7570,3776,2779,973
31609,2024-12-05,PT00044,6447,3512,1944,453
31610,2024-12-06,PT00044,8949,4512,2870,697
31611,2024-12-07,PT00044,9362,5235,2965,631
31612,2024-12-08,PT00044,9083,5016,2897,898
31613,2024-12-09,PT00044,7482,4191,2945,899
31614,2024-12-10,PT00044,5123,2307,1453,435
31615,2024-12-11,PT00044,5261,2432,1516,400
31616,2024-12-12,PT00044,9351,3733,2145,615
31617,2024-12-13,PT00044,9813,4472,3135,958
31618,2024-12-14,PT00044,6460,3051,1702,560
31619,2024-12-15,PT00044,7517,3709,2549,805
31620,2024-12-16,PT00044,10773,5290,3727,1076
31621,2024-12-17,PT00044,7635,3984,2813,823
31622,2024-12-18,PT00044,8049,4185,2464,748
31623,2024-12-19,PT00044,7118,3732,2131,689
31624,2024-12-20,PT00044,8623,4210,2322,749
31625,2024-12-21,PT00044,6873,3793,2677,828
31626,2024-12-22,PT00044,7667,4047,2656,701
31627,2024-12-23,PT00044,6824,3695,2074,790
31628,2024-12-24,PT00044,9755,5269,3247,1032
31629,2024-12-25,PT00044,8440,4852,2725,1014
31630,2024-12-26,PT00044,4551,2542,1435,521
31631,2024-12-27,PT00044,8594,3964,2809,949
31632,2024-12-28,PT00044,6558,3732,2636,868
31633,2024-12-29,PT00044,8958,4645,2776,739
31634,2024-12-30,PT00044,5326,2434,1361,512
31635,2024-12-31,PT00044,10760,5735,3420,1056
31636,2025-01-01,PT00044,4970,3033,1734,367
31637,2025-01-02,PT00044,10308,5323,3352,971
31638,2025-01-03,PT00044,9597,5195,3342,827
31639,2025-01-04,PT00044,8053,3607,2293,500
31640,2025-01-05,PT00044,8171,4267,2649,694
31641,2025-01-06,PT00044,7608,3133,2209,766
31642,2025-01-07,PT00044,9222,5091,3501,1335
31643,2025-01-08,PT00044,6537,3472,2464,737
31644,2025-01-09,PT00044,8572,4031,2656,753
31645,2025-01-10,PT00044,5357,2165,1459,449
31646,2025-01-11,PT00044,10206,5549,3660,950
31647,2025-01-12,PT00044,5886,3232,2135,540
31648,2025-01-13,PT00044,9841,5020,3188,895
31649,2025-01-14,PT00044,9703,4354,2653,845
31650,2025-01-15,PT00044,9121,4897,3032,852
31651,2025-01-16,PT00044,7512,3723,2396,682
31652,2025-01-17,PT00044,8689,4201,2990,828
31653,2025-01-18,PT00044,6908,3384,2040,469
31654,2025-01-19,PT00044,8481,4221,2621,803
31655,2025-01-20,PT00044,7572,3415,2542,680
31656,2025-01-21,PT00044,7158,3209,2389,863
31657,2025-01-22,PT00044,9448,4713,3297,1196
31658,2025-01-23,PT00044,6848,3581,2283,563
31659,2025-01-24,PT00044,7504,4007,2241,621
31660,2025-01-25,PT00044,8540,4394,2937,1004
31661,2025-01-26,PT00044,7325,3819,2320,885
31662,2025-01-27,PT00044,7342,3518,2070,711
31663,2025-01-28,PT00044,7949,3527,1953,483
31664,2025-01-29,PT00044,4888,2658,1680,441
31665,2025-01-30,PT00044,9802,4365,2706,518
31666,2025-01-31,PT00044,9286,5182,3707,1161
31667,2025-02-01,PT00044,8491,4024,2684,782
31668,2025-02-02,PT00044,6563,3186,1788,665
31669,2025-02-03,PT00044,9019,4574,2800,836
31670,2025-02-04,PT00044,7724,3526,2539,910
31671,2025-02-05,PT00044,7575,4512,3107,924
31672,2025-02-06,PT00044,10844,5910,3519,1185
31673,2025-02-07,PT00044,9542,4856,3587,958
31674,2025-02-08,PT00044,4026,2093,1226,323
31675,2025-02-09,PT00044,7387,3405,1983,428
31676,2025-02-10,PT00044,10290,5306,3923,1367
31677,2025-02-11,PT00044,7949,4166,2603,534
31678,2025-02-12,PT00044,7436,3519,2114,788
31679,2025-02-13,PT00044,6257,3068,2159,752
31680,2025-02-14,PT00044,9791,4802,2824,993
31681,2025-02-15,PT00044,9484,4624,2877,523
31682,2025-02-16,PT00044,9522,4916,3207,833
31683,2025-02-17,PT00044,9248,5528,3325,1462
31684,2025-02-18,PT00044,9808,4777,3561,958
31685,2025-02-19,PT00044,7632,4039,2860,800
31686,2025-02-20,PT00044,7640,3697,2045,609
31687,2025-02-21,PT00044,8939,5037,3144,1189
31688,2025-02-22,PT00044,9143,5313,3137,921
31689,2025-02-23,PT00044,6873,3649,2706,916
31690,2025-02-24,PT00044,4733,2433,1735,575
31691,2025-02-25,PT00044,9578,4430,2527,748
31692,2025-02-26,PT00044,8730,4059,3022,1062
31693,2025-02-27,PT00044,4698,2512,1798,650
31694,2025-02-28,PT00044,9426,5022,2976,839
31695,2025-03-01,PT00044,9651,4941,3272,680
31696,2025-03-02,PT00044,10031,4932,3644,1300
31697,2025-03-03,PT00044,10361,5291,3627,1110
31698,2025-03-04,PT00044,7057,3780,2570,677
31699,2025-03-05,PT00044,8168,4433,2757,765
31700,2025-03-06,PT00044,9925,5285,2987,947
31701,2025-03-07,PT00044,10322,5290,3358,764
31702,2025-03-08,PT00044,7129,3211,1986,767
31703,2025-03-09,PT00044,6803,2918,2112,581
31704,2025-03-10,PT00044,8541,3716,2610,902
31705,2025-03-11,PT00044,7032,3466,2520,698
31706,2025-03-12,PT00044,9059,4290,3109,997
31707,2025-03-13,PT00044,7338,3404,2435,717
31708,2025-03-14,PT00044,11011,5750,3786,1288
31709,2025-03-15,PT00044,7529,3872,2833,813
31710,2025-03-16,PT00044,8803,4960,3046,846
31711,2025-03-17,PT00044,6889,3954,2333,715
31712,2025-03-18,PT00044,10019,5019,3741,964
31713,2025-03-19,PT00044,8359,4647,2848,780
31714,2025-03-20,PT00044,7706,3812,2175,829
31715,2025-03-21,PT00044,7248,3916,2336,746
31716,2025-03-22,PT00044,6737,3254,1926,469
31717,2025-03-23,PT00044,6242,3671,2298,570
31718,2025-03-24,PT00044,8586,3732,2400,768
31719,2025-03-25,PT00044,8101,3937,2561,733
31720,2025-03-26,PT00044,6389,2639,1643,530
31721,2025-03-27,PT00044,8928,3742,2300,502
31722,2025-03-28,PT00044,9155,5025,3686,899
31723,2025-03-29,PT00044,7629,3781,2589,638
31724,2025-03-30,PT00044,7959,3996,2431,586
31725,2025-03-31,PT00044,7503,4606,2943,1010
31726,2025-04-01,PT00044,4714,1805,1311,386
31727,2025-04-02,PT00044,8481,4526,2970,1003
31728,2025-04-03,PT00044,8535,4658,2664,842
31729,2025-04-04,PT00044,9934,4795,3391,1107
31730,2025-04-05,PT00044,8572,4620,2582,721
31731,2025-04-06,PT00044,6892,3696,2114,641
31732,2025-04-07,PT00044,4701,2494,1571,513
31733,2025-04-08,PT00044,5860,3222,2306,663
31734,2025-04-09,PT00044,8351,4260,2401,490
31735,2025-04-10,PT00044,6251,3380,2220,733
31736,2025-04-11,PT00044,7033,3517,2281,596
31737,2025-04-12,PT00044,7780,3920,2877,879
31738,2025-04-13,PT00044,4886,2146,1435,571
31739,2025-04-14,PT00044,5250,2269,1297,377
31740,2025-04-15,PT00044,9959,4930,3092,904
31741,2025-04-16,PT00044,7990,4016,2554,914
31742,2025-04-17,PT00044,6881,3581,2239,618
31743,2025-04-18,PT00044,9945,6646,4166,1444
31744,2025-04-19,PT00044,7559,3854,2451,633
31745,2025-04-20,PT00044,8867,4624,2798,833
31746,2025-04-21,PT00044,8513,4734,3062,1168
31747,2025-04-22,PT00044,7909,4225,2910,945
31748,2025-04-23,PT00044,5590,2850,1906,696
31749,2025-04-24,PT00044,7055,3320,2104,448
31750,2025-04-25,PT00044,7860,4323,2463,358
31751,2025-04-26,PT00044,4678,2319,1556,562
31752,2025-04-27,PT00044,6874,3429,2139,623
31753,2025-04-28,PT00044,7771,4242,2421,617
31754,2025-04-29,PT00044,8348,4503,2792,832
31755,2025-04-30,PT00044,5841,3268,2245,805
31756,2025-05-01,PT00044,6187,2965,2130,515
31757,2025-05-02,PT00044,9300,4950,2987,698
31758,2025-05-03,PT00044,7258,3625,2557,549
31759,2025-05-04,PT00044,7667,3871,2582,670
31760,2025-05-05,PT00044,5846,3268,1962,621
31761,2025-05-06,PT00044,6421,2760,1613,490
