customer_id,partner_id,first_purchase_date,last_purchase_date,total_orders,ltv_krw,segment,payment_method
CU0062123,PT00002,2025-06-09,2025-06-09,1,1702085,Mid,Card
CU0062124,PT00047,2024-09-29,2024-09-29,1,2294126,Premium,Card
CU0062125,PT00066,2025-10-24,2025-10-24,1,2561822,Premium,Carrier Subscription
CU0062126,PT00012,2024-05-06,2025-10-21,10,3349164,Mid,Carrier Subscription
CU0062127,PT00048,2025-04-12,2025-04-12,1,1141234,Mid,Card
CU0062128,PT00063,2025-02-28,2025-06-08,2,3075701,Premium,Carrier Subscription
CU0062129,PT00031,2025-04-24,2025-04-24,1,2420649,Premium,Installment
CU0062130,PT00003,2026-03-11,2026-03-11,1,732589,Entry,Card
CU0062131,PT00014,2024-11-10,2025-03-22,5,3295832,Mid,Installment
CU0062132,PT00033,2025-02-06,2025-02-06,1,749457,Entry,Installment
CU0062133,PT00047,2025-01-22,2025-01-22,1,3162862,Premium,Card
CU0062134,PT00071,2024-10-13,2024-10-13,1,3296520,Premium,Carrier Subscription
CU0062135,PT00019,2025-06-29,2025-06-29,1,1515512,Mid,Installment
CU0062136,PT00053,2024-08-31,2025-08-23,5,6528277,Premium,Card
CU0062137,PT00062,2026-02-14,2026-04-25,3,948660,Entry,Installment
CU0062138,PT00055,2024-12-25,2024-12-25,1,2107717,Premium,Carrier Subscription
CU0062139,PT00073,2024-10-15,2025-12-22,2,936979,Entry,Card
CU0062140,PT00018,2024-10-29,2024-10-29,1,567290,Entry,Carrier Subscription
CU0062141,PT00046,2024-08-30,2026-02-22,3,2666402,Mid,Installment
CU0062142,PT00043,2026-01-27,2026-01-27,1,1237714,Mid,Card
CU0062143,PT00026,2025-03-03,2025-03-03,1,1147860,Mid,Card
CU0062144,PT00048,2025-12-14,2025-12-14,1,1706862,Mid,Card
CU0062145,PT00064,2026-01-10,2026-01-10,1,696088,Entry,Card
CU0062146,PT00009,2024-09-03,2024-12-11,2,1978736,Mid,Card
CU0062147,PT00060,2025-01-17,2025-03-03,2,1602068,Mid,Installment
CU0062148,PT00050,2025-03-27,2025-03-27,1,1371372,Mid,Installment
CU0062149,PT00005,2026-03-09,2026-03-29,5,3360453,Mid,Card
CU0062150,PT00046,2024-12-23,2024-12-23,1,669739,Entry,Card
CU0062151,PT00059,2025-06-16,2025-09-05,2,2405392,Mid,Installment
CU0062152,PT00077,2025-04-19,2025-04-19,1,1267797,Mid,Card
CU0062153,PT00039,2024-10-31,2024-10-31,1,751058,Entry,Installment
CU0062154,PT00052,2026-04-01,2026-04-01,1,1554073,Mid,Card
CU0062155,PT00059,2025-12-01,2025-12-01,1,682456,Entry,Installment
CU0062156,PT00046,2025-10-11,2025-12-03,3,1031095,Entry,Card
CU0062157,PT00012,2026-03-27,2026-03-27,1,2505794,Premium,Card
CU0062158,PT00059,2024-10-28,2024-10-28,1,1138573,Mid,Card
CU0062159,PT00009,2026-02-25,2026-02-25,1,496477,Entry,Installment
CU0062160,PT00062,2024-05-03,2024-06-27,5,4331440,Premium,Carrier Subscription
CU0062161,PT00045,2024-11-19,2024-11-19,1,1933712,Mid,Card
CU0062162,PT00012,2026-03-27,2026-04-15,3,2368967,Mid,Card
CU0062163,PT00060,2024-11-16,2025-10-11,5,1710405,Entry,Card
CU0062164,PT00019,2025-05-10,2025-05-10,1,2332885,Premium,Card
CU0062165,PT00044,2025-02-07,2025-03-02,3,1122161,Entry,Card
CU0062166,PT00064,2024-11-10,2025-12-26,2,1035560,Entry,Card
CU0062167,PT00006,2024-06-13,2026-02-19,2,949229,Entry,Carrier Subscription
CU0062168,PT00029,2025-08-11,2025-08-11,1,1391576,Mid,Carrier Subscription
CU0062169,PT00022,2025-01-09,2025-08-26,2,1644409,Mid,Carrier Subscription
CU0062170,PT00021,2026-03-30,2026-04-03,2,1721253,Mid,Card
CU0062171,PT00061,2025-06-25,2025-06-25,1,1116444,Mid,Card
CU0062172,PT00067,2024-12-31,2024-12-31,1,1287293,Mid,Installment
CU0062173,PT00045,2025-10-22,2025-11-23,2,1786902,Mid,Card
CU0062174,PT00018,2024-06-17,2024-06-17,1,1903119,Mid,Installment
CU0062175,PT00030,2024-10-12,2024-10-12,1,2339154,Premium,Card
CU0062176,PT00010,2025-07-29,2025-07-29,1,2368566,Premium,Card
CU0062177,PT00064,2025-05-20,2025-05-20,1,1843191,Mid,Installment
CU0062178,PT00001,2024-07-21,2024-07-21,1,1584443,Mid,Carrier Subscription
CU0062179,PT00005,2026-02-16,2026-02-20,2,1140778,Entry,Carrier Subscription
CU0062180,PT00009,2026-01-23,2026-04-20,2,650704,Entry,Card
CU0062181,PT00054,2024-08-02,2024-08-02,1,1310642,Mid,Card
CU0062182,PT00026,2025-10-20,2025-10-20,1,549133,Entry,Card
CU0062183,PT00021,2026-04-24,2026-04-24,2,1440344,Mid,Installment
CU0062184,PT00051,2024-12-01,2024-12-01,1,725682,Entry,Carrier Subscription
CU0062185,PT00048,2025-12-08,2026-01-29,5,2560655,Mid,Card
CU0062186,PT00018,2024-10-16,2024-10-16,1,1264196,Mid,Card
CU0062187,PT00039,2024-10-17,2024-11-13,3,1096150,Entry,Card
CU0062188,PT00033,2025-02-07,2025-02-07,1,499787,Entry,Card
CU0062189,PT00003,2025-12-15,2025-12-23,3,2839529,Mid,Installment
CU0062190,PT00062,2025-07-28,2026-02-22,2,1936288,Mid,Carrier Subscription
CU0062191,PT00058,2024-06-11,2024-06-11,1,666259,Entry,Card
CU0062192,PT00009,2026-01-26,2026-01-26,1,1634065,Mid,Card
CU0062193,PT00072,2025-07-26,2026-03-11,2,1615187,Mid,Card
CU0062194,PT00025,2026-03-27,2026-03-27,1,3468077,Premium,Carrier Subscription
CU0062195,PT00064,2026-01-14,2026-01-14,1,809396,Entry,Installment
CU0062196,PT00010,2024-11-04,2024-11-04,1,1727910,Mid,Installment
CU0062197,PT00076,2026-01-27,2026-01-27,1,669335,Entry,Carrier Subscription
CU0062198,PT00007,2024-11-14,2024-11-14,1,2800577,Premium,Carrier Subscription
CU0062199,PT00071,2024-06-01,2024-06-01,1,786094,Entry,Card
CU0062200,PT00068,2025-09-28,2026-03-05,2,1386579,Mid,Card
CU0062201,PT00048,2025-10-24,2025-10-27,2,842256,Entry,Installment
CU0062202,PT00041,2024-06-12,2024-06-12,1,3620379,Premium,Installment
CU0062203,PT00023,2025-11-18,2026-02-28,3,2142753,Mid,Installment
CU0062204,PT00014,2026-04-17,2026-04-17,1,2349449,Premium,Card
CU0062205,PT00039,2025-05-09,2025-05-09,1,1131856,Mid,Card
CU0062206,PT00080,2026-03-13,2026-04-28,2,3636025,Premium,Card
CU0062207,PT00020,2025-03-10,2026-04-05,2,2415486,Mid,Installment
CU0062208,PT00078,2024-12-13,2026-01-26,2,1417631,Mid,Installment
CU0062209,PT00008,2025-03-01,2025-12-16,2,2300768,Mid,Card
CU0062210,PT00039,2025-01-10,2025-01-10,1,691883,Entry,Card
CU0062211,PT00009,2025-06-09,2026-02-24,3,1842112,Mid,Installment
CU0062212,PT00012,2024-12-22,2024-12-22,1,1424142,Mid,Card
CU0062213,PT00008,2024-08-29,2024-08-29,1,727022,Entry,Card
CU0062214,PT00034,2024-09-04,2025-06-04,3,2867750,Mid,Carrier Subscription
CU0062215,PT00057,2024-09-21,2024-09-21,1,1901010,Mid,Installment
CU0062216,PT00038,2026-02-19,2026-02-19,1,1213541,Mid,Card
CU0062217,PT00023,2025-04-26,2025-04-26,1,1114312,Mid,Card
CU0062218,PT00018,2025-04-07,2025-04-07,1,1504147,Mid,Installment
CU0062219,PT00016,2025-02-28,2026-04-09,3,1851102,Mid,Card
CU0062220,PT00049,2025-01-29,2025-01-29,1,2607658,Premium,Installment
CU0062221,PT00029,2025-04-29,2025-04-29,1,869136,Entry,Card
CU0062222,PT00040,2025-01-16,2025-10-27,2,1713686,Mid,Installment
CU0062223,PT00048,2025-10-21,2026-01-13,2,4434467,Premium,Card
CU0062224,PT00004,2026-02-13,2026-02-13,1,1867455,Mid,Carrier Subscription
CU0062225,PT00035,2025-12-18,2025-12-18,1,3638991,Premium,Card
CU0062226,PT00046,2026-03-20,2026-03-20,1,1902093,Mid,Card
CU0062227,PT00051,2024-12-14,2024-12-14,1,1581742,Mid,Card
CU0062228,PT00076,2024-12-29,2024-12-29,1,1692065,Mid,Card
CU0062229,PT00069,2024-08-18,2024-08-18,1,3062829,Premium,Installment
CU0062230,PT00046,2025-07-26,2025-07-26,1,757850,Entry,Card
CU0062231,PT00055,2024-09-14,2025-10-02,2,1401167,Mid,Carrier Subscription
CU0062232,PT00059,2025-05-19,2025-09-28,3,1321000,Entry,Card
CU0062233,PT00058,2024-05-18,2024-05-18,1,2991938,Premium,Installment
CU0062234,PT00078,2024-07-07,2024-07-07,1,3581060,Premium,Installment
CU0062235,PT00011,2025-08-12,2025-08-12,1,2408649,Premium,Card
CU0062236,PT00015,2024-10-11,2024-10-11,1,562431,Entry,Card
CU0062237,PT00077,2024-08-22,2025-05-28,2,4278873,Premium,Installment
CU0062238,PT00019,2024-08-10,2024-08-10,1,729588,Entry,Carrier Subscription
CU0062239,PT00075,2025-11-01,2025-11-01,1,1774856,Mid,Card
CU0062240,PT00002,2025-03-13,2026-02-18,5,3072327,Mid,Installment
CU0062241,PT00073,2024-12-29,2024-12-29,1,590804,Entry,Card
CU0062242,PT00048,2025-08-17,2025-08-17,1,1172679,Mid,Installment
CU0062243,PT00078,2024-12-03,2024-12-03,1,508076,Entry,Installment
CU0062244,PT00076,2024-08-15,2024-08-15,1,1058208,Mid,Carrier Subscription
CU0062245,PT00041,2026-02-26,2026-02-26,1,1752940,Mid,Installment
CU0062246,PT00016,2024-09-23,2024-09-23,1,1546914,Mid,Installment
CU0062247,PT00053,2025-12-14,2025-12-14,1,3000769,Premium,Installment
CU0062248,PT00016,2026-02-18,2026-02-18,1,1130603,Mid,Card
CU0062249,PT00020,2024-09-12,2024-09-12,1,1226228,Mid,Card
CU0062250,PT00042,2024-07-10,2024-07-10,1,687152,Entry,Carrier Subscription
CU0062251,PT00066,2025-03-26,2025-03-26,1,908601,Entry,Card
CU0062252,PT00021,2025-02-24,2025-02-24,1,1881158,Mid,Card
CU0062253,PT00054,2024-06-15,2024-06-15,1,1944332,Mid,Card
CU0062254,PT00038,2025-08-20,2025-08-20,1,1754123,Mid,Card
CU0062255,PT00048,2026-03-24,2026-03-24,1,1896838,Mid,Card
CU0062256,PT00034,2025-01-31,2025-01-31,1,1799818,Mid,Carrier Subscription
CU0062257,PT00071,2024-09-13,2024-09-13,1,660287,Entry,Card
CU0062258,PT00027,2024-09-26,2024-09-26,1,690896,Entry,Installment
CU0062259,PT00056,2025-05-31,2025-05-31,1,1066935,Mid,Card
CU0062260,PT00010,2026-01-06,2026-01-25,2,3085457,Premium,Installment
CU0062261,PT00031,2024-11-30,2024-11-30,1,1394092,Mid,Card
CU0062262,PT00039,2025-08-17,2025-08-17,1,2996841,Premium,Card
CU0062263,PT00043,2025-06-30,2025-12-21,3,4511470,Premium,Card
CU0062264,PT00012,2024-06-28,2024-06-28,1,718134,Entry,Installment
CU0062265,PT00043,2025-10-18,2025-12-12,2,2254514,Mid,Card
CU0062266,PT00065,2024-09-19,2024-09-19,1,3448302,Premium,Carrier Subscription
CU0062267,PT00079,2025-12-01,2025-12-01,1,608901,Entry,Card
CU0062268,PT00057,2024-05-17,2024-05-17,1,1577699,Mid,Card
CU0062269,PT00028,2025-11-19,2025-11-19,1,2893189,Premium,Card
CU0062270,PT00073,2026-04-12,2026-04-29,2,2351792,Mid,Card
CU0062271,PT00046,2024-10-20,2024-10-20,1,1413385,Mid,Carrier Subscription
CU0062272,PT00071,2025-09-29,2025-09-29,1,1893979,Mid,Card
CU0062273,PT00032,2025-01-03,2025-01-03,1,1777560,Mid,Card
CU0062274,PT00079,2025-04-20,2025-04-20,1,2407219,Premium,Card
CU0062275,PT00005,2026-03-16,2026-04-09,3,2153340,Mid,Carrier Subscription
CU0062276,PT00077,2025-04-15,2025-12-12,2,1809626,Mid,Carrier Subscription
CU0062277,PT00035,2024-10-19,2024-10-19,1,1212749,Mid,Card
CU0062278,PT00004,2024-08-02,2024-12-17,2,2871687,Premium,Carrier Subscription
CU0062279,PT00071,2024-11-13,2024-12-22,2,4797945,Premium,Card
CU0062280,PT00019,2024-12-12,2026-03-14,2,1122880,Entry,Card
CU0062281,PT00062,2024-11-07,2024-11-07,1,1347313,Mid,Installment
CU0062282,PT00016,2025-06-06,2025-11-01,3,776273,Entry,Card
CU0062283,PT00035,2025-11-04,2025-12-15,5,1266805,Entry,Card
CU0062284,PT00079,2025-02-16,2025-02-16,1,767879,Entry,Installment
CU0062285,PT00074,2024-08-22,2024-08-22,1,679557,Entry,Card
CU0062286,PT00070,2025-12-07,2025-12-07,1,1275674,Mid,Card
CU0062287,PT00027,2024-10-25,2024-10-25,1,743245,Entry,Carrier Subscription
CU0062288,PT00066,2024-06-22,2024-06-22,1,641483,Entry,Carrier Subscription
CU0062289,PT00055,2026-04-15,2026-04-26,2,3016300,Premium,Installment
CU0062290,PT00073,2025-01-18,2025-01-18,1,1575355,Mid,Carrier Subscription
CU0062291,PT00055,2025-09-09,2025-09-09,1,1884423,Mid,Installment
CU0062292,PT00004,2025-01-28,2025-07-05,2,2491501,Mid,Installment
CU0062293,PT00012,2024-10-17,2024-10-17,1,2981434,Premium,Card
CU0062294,PT00055,2025-11-20,2025-11-20,1,2480948,Premium,Card
CU0062295,PT00050,2025-04-28,2025-04-28,1,1836891,Mid,Carrier Subscription
CU0062296,PT00020,2024-10-03,2024-10-03,1,750240,Entry,Card
CU0062297,PT00073,2025-09-03,2025-12-27,2,1689903,Mid,Card
CU0062298,PT00061,2026-04-10,2026-04-10,1,2665914,Premium,Card
CU0062299,PT00041,2025-05-11,2025-11-08,2,2359493,Mid,Card
CU0062300,PT00047,2025-09-18,2026-03-04,3,1118777,Entry,Card
CU0062301,PT00067,2024-10-17,2024-10-17,1,1754265,Mid,Installment
CU0062302,PT00023,2024-06-18,2024-06-18,1,652308,Entry,Card
CU0062303,PT00071,2026-03-10,2026-03-10,1,857723,Entry,Installment
CU0062304,PT00035,2025-12-23,2025-12-23,1,816609,Entry,Installment
CU0062305,PT00003,2025-11-08,2025-11-08,1,876913,Entry,Card
CU0062306,PT00011,2025-04-03,2025-12-07,2,779153,Entry,Installment
CU0062307,PT00032,2025-06-21,2025-06-21,1,1123008,Mid,Carrier Subscription
CU0062308,PT00077,2025-02-01,2025-02-01,1,1467289,Mid,Installment
CU0062309,PT00024,2025-05-31,2025-05-31,1,1824684,Mid,Card
CU0062310,PT00024,2024-08-19,2025-08-06,2,2821177,Premium,Card
CU0062311,PT00063,2026-03-17,2026-04-25,5,6260160,Premium,Installment
CU0062312,PT00059,2025-03-31,2026-01-01,5,986314,Entry,Installment
CU0062313,PT00036,2024-12-20,2024-12-20,1,3573591,Premium,Installment
CU0062314,PT00041,2026-04-18,2026-04-27,2,866468,Entry,Card
CU0062315,PT00035,2025-09-01,2025-09-01,1,856159,Entry,Card
CU0062316,PT00041,2026-01-08,2026-03-24,5,3218614,Mid,Carrier Subscription
CU0062317,PT00067,2026-02-25,2026-02-25,1,3513001,Premium,Card
CU0062318,PT00042,2026-04-06,2026-04-06,1,867802,Entry,Card
CU0062319,PT00022,2025-08-27,2026-04-11,2,1433873,Mid,Card
CU0062320,PT00004,2024-06-22,2025-03-17,2,748821,Entry,Installment
CU0062321,PT00028,2025-10-07,2025-10-07,1,801275,Entry,Installment
CU0062322,PT00064,2025-09-07,2026-04-10,2,3711523,Premium,Installment
CU0062323,PT00053,2025-07-17,2026-01-23,3,2155639,Mid,Card
CU0062324,PT00066,2024-10-18,2024-10-18,1,1736019,Mid,Installment
CU0062325,PT00027,2025-09-06,2025-09-17,2,1548733,Mid,Installment
CU0062326,PT00067,2025-09-10,2025-12-14,3,935100,Entry,Installment
CU0062327,PT00069,2025-11-05,2026-02-08,3,5604669,Premium,Card
CU0062328,PT00024,2025-12-07,2026-03-16,3,2551267,Mid,Card
CU0062329,PT00077,2026-04-20,2026-04-20,1,1372744,Mid,Card
CU0062330,PT00028,2025-01-05,2025-01-05,1,1553778,Mid,Carrier Subscription
CU0062331,PT00078,2025-06-14,2025-06-14,1,1725950,Mid,Card
CU0062332,PT00057,2026-04-24,2026-04-24,2,1985022,Mid,Card
CU0062333,PT00029,2026-04-15,2026-04-21,2,1016045,Entry,Card
CU0062334,PT00016,2025-10-02,2026-01-31,2,3636280,Premium,Installment
CU0062335,PT00018,2025-09-08,2025-10-27,5,3348134,Mid,Card
CU0062336,PT00005,2025-07-15,2026-02-03,2,3827537,Premium,Card
CU0062337,PT00071,2026-02-23,2026-02-23,1,752180,Entry,Carrier Subscription
CU0062338,PT00053,2025-11-04,2025-12-12,2,4295410,Premium,Card
CU0062339,PT00049,2025-03-14,2026-03-12,2,4410371,Premium,Installment
CU0062340,PT00068,2025-03-15,2025-06-11,3,886606,Entry,Card
CU0062341,PT00028,2025-08-28,2025-09-05,2,1882313,Mid,Installment
CU0062342,PT00048,2025-04-23,2025-08-22,5,4836534,Premium,Card
CU0062343,PT00028,2024-05-19,2024-05-19,1,502451,Entry,Installment
CU0062344,PT00013,2025-01-02,2025-11-05,2,2905660,Premium,Card
CU0062345,PT00034,2024-07-01,2024-07-01,1,677519,Entry,Carrier Subscription
CU0062346,PT00013,2024-07-17,2026-01-24,10,7516035,Premium,Card
CU0062347,PT00002,2025-01-25,2025-10-26,2,4306772,Premium,Card
CU0062348,PT00024,2025-02-07,2025-04-23,2,1995334,Mid,Card
CU0062349,PT00068,2024-06-03,2024-06-03,1,1211750,Mid,Card
CU0062350,PT00017,2025-05-19,2025-09-12,5,2055488,Mid,Card
CU0062351,PT00061,2026-01-17,2026-01-17,1,1278050,Mid,Installment
CU0062352,PT00011,2025-08-06,2026-04-05,10,4248077,Mid,Carrier Subscription
CU0062353,PT00003,2025-06-28,2025-08-14,2,801899,Entry,Card
CU0062354,PT00035,2025-07-11,2025-07-11,1,1098516,Mid,Card
CU0062355,PT00003,2025-06-09,2025-11-11,5,2649984,Mid,Carrier Subscription
CU0062356,PT00027,2026-01-08,2026-01-08,1,708921,Entry,Card
CU0062357,PT00034,2025-12-08,2025-12-08,1,1636038,Mid,Installment
CU0062358,PT00045,2025-08-14,2025-08-14,1,567174,Entry,Installment
CU0062359,PT00008,2026-03-10,2026-03-10,1,1536027,Mid,Card
CU0062360,PT00027,2025-02-21,2025-05-13,5,3209261,Mid,Card
CU0062361,PT00048,2024-07-07,2025-04-22,2,1489349,Mid,Carrier Subscription
CU0062362,PT00031,2025-07-05,2026-01-25,2,2564297,Mid,Carrier Subscription
CU0062363,PT00069,2025-08-16,2025-08-26,2,1819126,Mid,Card
CU0062364,PT00025,2024-06-19,2025-07-03,2,743491,Entry,Installment
CU0062365,PT00079,2024-06-25,2026-01-16,2,2308521,Mid,Card
CU0062366,PT00055,2025-05-26,2025-05-26,1,1259099,Mid,Card
CU0062367,PT00036,2025-04-06,2025-04-06,1,813893,Entry,Installment
CU0062368,PT00069,2026-02-07,2026-02-07,1,662353,Entry,Card
CU0062369,PT00044,2024-08-06,2024-08-06,1,2650735,Premium,Card
CU0062370,PT00025,2025-08-04,2025-08-04,1,500234,Entry,Card
CU0062371,PT00050,2025-04-20,2026-04-06,2,1713875,Mid,Carrier Subscription
CU0062372,PT00023,2024-05-07,2026-02-05,2,1088616,Entry,Card
CU0062373,PT00013,2024-07-01,2026-01-18,3,1747657,Mid,Installment
CU0062374,PT00080,2024-09-22,2024-09-22,1,908313,Entry,Card
CU0062375,PT00030,2026-03-17,2026-04-06,5,2605594,Mid,Installment
CU0062376,PT00005,2025-05-29,2025-08-20,2,2306170,Mid,Card
CU0062377,PT00009,2025-09-11,2025-09-11,1,1637225,Mid,Card
CU0062378,PT00080,2024-07-30,2025-05-02,2,1685402,Mid,Card
CU0062379,PT00001,2025-12-11,2026-02-27,2,767272,Entry,Card
CU0062380,PT00001,2024-09-09,2024-09-09,1,3541979,Premium,Installment
CU0062381,PT00079,2025-09-16,2025-12-26,3,3296874,Premium,Installment
CU0062382,PT00053,2024-09-22,2024-11-07,2,2178005,Mid,Installment
CU0062383,PT00027,2025-02-28,2025-02-28,1,1183658,Mid,Carrier Subscription
CU0062384,PT00055,2024-06-07,2024-06-07,1,2329095,Premium,Card
CU0062385,PT00033,2025-02-15,2025-02-15,1,1937939,Mid,Card
CU0062386,PT00031,2025-09-09,2025-10-05,2,1708189,Mid,Installment
CU0062387,PT00063,2025-12-26,2025-12-26,1,1790073,Mid,Installment
CU0062388,PT00070,2024-07-14,2024-07-14,1,1386988,Mid,Installment
CU0062389,PT00005,2025-03-10,2026-03-18,10,4032775,Mid,Card
CU0062390,PT00043,2025-03-21,2025-03-21,1,1644755,Mid,Installment
CU0062391,PT00068,2025-08-17,2025-08-21,3,2462199,Mid,Card
CU0062392,PT00032,2025-01-22,2025-08-16,2,2199296,Mid,Card
CU0062393,PT00050,2024-11-08,2024-11-08,1,1805561,Mid,Card
CU0062394,PT00035,2025-01-15,2025-05-13,3,772155,Entry,Installment
CU0062395,PT00077,2026-02-23,2026-02-23,1,1864172,Mid,Card
CU0062396,PT00014,2025-03-11,2025-03-11,1,3282828,Premium,Installment
CU0062397,PT00028,2026-03-12,2026-03-24,5,3878438,Premium,Carrier Subscription
CU0062398,PT00030,2025-11-22,2026-04-21,2,1808366,Mid,Card
CU0062399,PT00022,2024-06-22,2025-10-04,2,1590936,Mid,Card
CU0062400,PT00050,2026-01-27,2026-01-27,1,3320678,Premium,Installment
CU0062401,PT00074,2026-03-19,2026-03-19,1,594182,Entry,Card
CU0062402,PT00009,2024-12-17,2024-12-17,1,1457742,Mid,Installment
CU0062403,PT00052,2025-11-03,2026-01-28,2,2323901,Mid,Installment
CU0062404,PT00018,2024-07-04,2024-07-04,1,1292554,Mid,Installment
CU0062405,PT00030,2025-07-27,2025-07-27,1,1120705,Mid,Card
CU0062406,PT00018,2025-11-22,2025-11-22,1,2430707,Premium,Card
CU0062407,PT00051,2024-05-01,2025-10-20,3,2494240,Mid,Card
CU0062408,PT00034,2024-08-10,2026-01-09,3,1696300,Mid,Installment
CU0062409,PT00003,2024-11-09,2024-11-09,1,1864279,Mid,Card
CU0062410,PT00070,2024-09-12,2025-10-02,2,1992177,Mid,Carrier Subscription
CU0062411,PT00020,2025-10-31,2025-10-31,1,1786326,Mid,Card
CU0062412,PT00019,2024-07-21,2024-08-14,2,648421,Entry,Carrier Subscription
CU0062413,PT00018,2026-01-24,2026-04-01,3,2821270,Mid,Card
CU0062414,PT00024,2025-05-04,2025-05-04,1,795056,Entry,Card
CU0062415,PT00052,2025-12-29,2026-02-14,2,1641849,Mid,Carrier Subscription
CU0062416,PT00014,2024-08-06,2024-08-06,1,1471985,Mid,Card
CU0062417,PT00009,2025-01-20,2026-01-05,2,1535923,Mid,Carrier Subscription
CU0062418,PT00042,2025-02-08,2025-05-27,5,2797793,Mid,Card
CU0062419,PT00069,2024-08-02,2024-08-02,1,1330256,Mid,Card
CU0062420,PT00045,2026-04-29,2026-04-29,2,1003126,Entry,Installment
CU0062421,PT00033,2024-11-03,2024-11-03,1,549748,Entry,Carrier Subscription
CU0062422,PT00070,2026-01-21,2026-01-27,2,4773475,Premium,Installment
CU0062423,PT00023,2026-01-17,2026-01-17,1,781384,Entry,Card
CU0062424,PT00013,2024-10-05,2024-10-05,1,1834408,Mid,Carrier Subscription
CU0062425,PT00030,2026-02-28,2026-03-29,3,1965870,Mid,Installment
CU0062426,PT00073,2025-05-31,2025-05-31,1,1577348,Mid,Card
CU0062427,PT00041,2025-08-20,2025-08-20,1,1515709,Mid,Installment
CU0062428,PT00052,2025-07-12,2025-07-12,1,1482153,Mid,Card
CU0062429,PT00006,2025-12-14,2026-04-16,2,1080800,Entry,Card
CU0062430,PT00019,2024-06-17,2025-02-24,2,1391967,Mid,Card
CU0062431,PT00070,2025-03-15,2025-09-26,2,1198087,Entry,Card
CU0062432,PT00071,2026-01-12,2026-01-12,1,1757967,Mid,Card
CU0062433,PT00002,2024-10-06,2024-12-08,3,2455228,Mid,Installment
CU0062434,PT00075,2025-04-09,2025-06-01,2,895867,Entry,Installment
CU0062435,PT00011,2025-12-24,2026-01-08,3,4957961,Premium,Card
CU0062436,PT00022,2025-11-24,2025-11-24,1,2189952,Premium,Installment
CU0062437,PT00040,2024-06-14,2024-06-14,1,3123669,Premium,Carrier Subscription
CU0062438,PT00007,2025-09-14,2025-09-14,1,1742864,Mid,Card
CU0062439,PT00027,2025-09-21,2025-09-21,1,1192918,Mid,Card
CU0062440,PT00056,2024-12-04,2024-12-04,1,1133723,Mid,Installment
CU0062441,PT00009,2026-02-12,2026-03-22,3,2144112,Mid,Installment
CU0062442,PT00063,2024-10-10,2024-10-10,1,829484,Entry,Card
CU0062443,PT00011,2025-12-20,2026-01-01,3,1956650,Mid,Installment
CU0062444,PT00066,2026-01-04,2026-01-04,1,1847254,Mid,Card
CU0062445,PT00022,2024-06-25,2025-08-06,2,1821150,Mid,Card
CU0062446,PT00018,2025-10-20,2025-10-20,1,686056,Entry,Card
CU0062447,PT00002,2025-02-25,2026-02-13,3,4507889,Premium,Card
CU0062448,PT00028,2026-03-08,2026-03-08,1,2247600,Premium,Installment
CU0062449,PT00003,2024-05-13,2024-05-13,1,2197524,Premium,Card
